Timestamp,BMS_Voltage_V,BMS_Current_A,BMS_Temperature_C,State_of_Charge_%,Inverter_Efficiency_%,Inverter_Temperature_C,Charger_Input_Power_kW,Charger_Efficiency_%,LV_Battery_Voltage_V,LV_Battery_Current_A,Coolant_Flow_Rate_L_min,Coolant_Temperature_C,Vehicle_Speed_kmph,Acceleration_m_s2,Braking_Force_N,Road_Gradient_%,Energy_Consumption_kWh_per_km,Torque_Requested_Nm,Torque_Delivered_Nm,Condition
2025-07-24 19:00:00,325.69,-117.0,51.7,24.0,90.54,64.9,4.13,56.28,12.37,-28.97,12.3,40.6,76.8,-1.44,1206.0,3.68,0.511,209.0,63.9,Charger Error
2025-07-24 19:05:00,350.06,-84.78,50.0,20.7,94.87,75.0,0.48,77.09,10.87,-14.13,26.5,41.0,21.9,-2.24,581.6,-8.14,0.506,123.5,147.9,Charger Error
2025-07-24 19:10:00,367.57,-93.67,36.7,21.9,95.54,77.1,2.33,68.27,11.34,-11.29,14.6,63.4,38.4,-1.79,2786.1,-2.99,0.446,77.3,209.0,Charger Error
2025-07-24 19:15:00,305.94,-124.13,32.4,22.7,86.1,48.8,3.43,77.13,12.07,0.97,27.4,57.1,29.9,0.18,267.5,-5.44,0.52,340.8,259.8,Charger Error
2025-07-24 19:20:00,330.5,-140.1,34.3,21.7,93.6,48.4,3.56,74.51,11.31,-7.78,22.4,51.9,107.3,-1.79,3545.3,2.74,0.323,102.5,159.6,Charger Error
2025-07-24 19:25:00,378.78,-140.13,30.4,21.8,93.47,68.7,3.28,72.9,12.52,-26.41,23.9,48.9,85.8,0.6,3739.4,-7.07,0.565,336.4,108.3,Charger Error
2025-07-24 19:30:00,366.82,-83.66,39.3,23.8,91.02,42.1,2.24,65.16,12.28,8.65,27.8,62.6,92.5,2.05,4440.8,-8.58,0.413,309.8,174.8,Charger Error
2025-07-24 19:35:00,338.68,-87.85,53.1,17.5,89.9,72.1,1.95,69.96,11.29,8.77,19.5,38.0,66.6,2.17,1020.5,3.19,0.401,106.6,186.0,Charger Error
2025-07-24 19:40:00,316.46,-106.64,53.4,9.2,88.19,71.0,2.56,72.08,11.49,-0.57,14.4,38.5,58.9,0.11,398.6,4.31,0.332,298.9,216.3,Charger Error
2025-07-24 19:45:00,357.73,-61.05,50.8,21.6,86.05,55.0,0.64,66.98,11.98,-13.45,12.8,61.1,35.3,-2.24,2022.3,-6.67,0.339,81.0,211.7,Charger Error
2025-07-24 19:50:00,353.29,-114.18,35.8,18.9,93.61,50.5,0.35,61.54,11.68,-0.71,14.2,45.2,37.0,0.33,2893.9,7.0,0.319,101.0,55.0,Charger Error
2025-07-24 19:55:00,379.04,-119.85,53.9,15.8,94.61,63.5,1.77,73.75,12.72,-5.44,14.3,41.6,54.9,-1.12,3780.6,4.37,0.589,162.3,42.3,Charger Error
2025-07-24 20:00:00,371.49,-100.13,42.1,15.5,95.86,79.1,0.35,54.2,12.19,-27.81,18.7,61.2,77.4,1.4,83.5,-3.38,0.58,225.4,319.0,Charger Error
2025-07-24 20:05:00,332.56,-54.36,39.1,19.9,86.7,52.6,3.34,69.4,12.31,-29.82,19.0,55.2,52.6,0.29,3403.4,8.15,0.351,174.4,228.0,Charger Error
2025-07-24 20:10:00,373.85,-61.74,37.6,16.8,88.31,84.9,2.33,51.15,12.44,-7.24,22.4,44.6,31.3,1.56,1154.7,-9.76,0.526,214.8,287.1,Charger Error
2025-07-24 20:15:00,320.94,-115.92,41.0,19.0,91.59,54.2,3.54,55.99,11.21,-0.33,25.5,35.2,78.6,1.37,4339.7,-3.02,0.437,316.0,286.9,Charger Error
2025-07-24 20:20:00,325.7,-123.25,41.0,16.5,86.56,55.9,0.06,50.58,11.97,-8.43,20.2,45.8,33.2,1.7,770.2,5.04,0.421,297.0,308.4,Charger Error
2025-07-24 20:25:00,358.78,-80.72,30.5,15.8,93.48,52.6,0.61,71.76,11.11,5.81,21.4,41.8,60.9,-1.6,2313.1,-0.69,0.424,71.8,76.5,Charger Error
2025-07-24 20:30:00,321.09,-65.95,32.7,17.4,95.23,47.8,0.43,67.66,12.92,-24.45,19.6,47.0,93.4,2.44,2619.9,-9.19,0.434,122.4,79.3,Charger Error
2025-07-24 20:35:00,336.53,-145.55,35.6,15.4,86.18,72.5,0.91,79.83,12.53,6.78,27.3,36.3,87.0,0.88,1498.7,9.94,0.342,234.8,135.0,Charger Error
2025-07-24 20:40:00,317.77,-18.48,32.0,18.2,86.62,81.3,2.99,54.25,11.39,-5.08,13.7,46.0,28.1,0.88,1839.3,2.51,0.54,238.4,153.7,Charger Error
2025-07-24 20:45:00,387.78,-127.86,49.8,11.1,88.84,78.4,2.37,75.41,12.55,7.23,12.3,59.0,98.3,-0.31,1033.5,-1.62,0.306,249.3,268.8,Charger Error
2025-07-24 20:50:00,309.95,-10.18,35.6,13.6,92.21,48.9,1.85,62.49,11.88,-16.83,18.2,55.2,36.8,-0.23,1867.4,-2.35,0.352,213.3,234.5,Charger Error
2025-07-24 20:55:00,360.32,-45.14,34.4,15.0,89.08,71.8,4.1,59.01,12.39,-10.99,28.0,49.9,84.3,-2.36,677.9,6.59,0.517,147.0,47.1,Charger Error
2025-07-24 21:00:00,381.65,-21.21,54.2,16.7,94.35,50.5,4.18,63.97,12.91,1.52,15.0,46.9,33.1,-0.39,2286.4,-5.55,0.387,293.6,59.4,Charger Error
2025-07-24 21:05:00,388.22,-31.8,49.6,13.6,88.27,49.5,3.34,74.52,10.92,-28.42,19.3,40.9,68.6,-1.24,4097.9,-1.26,0.44,112.2,105.5,Charger Error
2025-07-24 21:10:00,377.68,-106.42,50.0,6.8,92.28,62.5,2.87,50.91,13.41,-24.81,25.7,49.6,33.8,0.33,3369.1,7.79,0.368,256.0,222.3,Charger Error
2025-07-24 21:15:00,315.74,-57.71,40.8,11.0,86.2,70.7,0.97,60.98,12.71,-15.04,23.8,61.7,70.8,-0.65,2926.7,-8.33,0.429,259.7,81.8,Charger Error
2025-07-24 21:20:00,373.67,-145.44,34.7,10.6,92.07,74.0,2.4,51.97,12.69,2.3,18.4,49.9,51.5,0.72,3677.5,-2.79,0.529,96.4,79.5,Charger Error
2025-07-24 21:25:00,370.3,-52.91,34.2,5.1,89.83,70.8,3.77,73.7,10.93,2.87,25.1,60.1,73.6,0.18,1209.3,-2.91,0.459,315.6,112.5,Charger Error
2025-07-24 21:30:00,348.8,-136.77,42.4,14.1,92.2,45.7,1.6,62.72,11.06,-18.44,26.8,51.3,6.8,1.34,3967.8,-3.51,0.374,254.1,306.4,Charger Error
2025-07-24 21:35:00,309.38,-132.48,48.0,6.7,86.92,68.8,0.85,58.96,11.74,-14.62,22.3,58.2,99.5,0.74,4457.5,-9.7,0.376,127.8,45.4,Charger Error
2025-07-24 21:40:00,359.19,-124.35,52.7,5.9,93.57,72.0,3.77,70.12,11.93,-29.62,14.6,45.7,86.9,1.84,3240.6,-5.73,0.523,278.5,109.0,Charger Error
2025-07-24 21:45:00,350.23,-11.75,45.8,7.3,86.97,84.0,2.8,73.0,12.64,8.73,13.5,42.5,95.8,-2.4,4219.3,-1.52,0.398,80.1,237.5,Charger Error
2025-07-24 21:50:00,381.74,-62.43,34.5,4.3,95.8,84.4,2.11,70.39,11.18,7.52,16.3,58.7,95.6,1.56,2878.6,-3.88,0.321,287.9,226.0,Charger Error
2025-07-24 21:55:00,331.89,-34.5,32.8,8.4,90.08,46.9,3.15,56.84,13.15,6.95,26.9,58.0,11.6,1.31,2368.2,4.96,0.322,70.6,40.3,Charger Error
2025-07-24 22:00:00,301.44,-72.76,40.7,8.7,88.47,64.1,0.56,70.39,10.68,-4.51,13.2,48.3,102.1,-1.35,4255.4,4.61,0.337,64.9,111.5,Charger Error
2025-07-24 22:05:00,387.79,-99.72,47.2,4.6,94.74,58.6,2.48,77.27,11.8,-5.38,25.5,35.6,38.3,-2.38,3931.5,-1.84,0.595,76.0,270.3,Charger Error
2025-07-24 22:10:00,314.01,-61.42,31.4,6.6,90.11,59.3,4.0,54.53,11.69,-1.83,14.0,52.1,86.6,-1.17,4348.3,-6.4,0.583,158.9,286.1,Charger Error
2025-07-24 22:15:00,379.66,-66.73,51.6,6.6,95.46,51.9,4.82,55.36,12.95,-11.07,19.8,59.1,15.2,-1.05,1538.9,1.05,0.345,54.9,100.5,Charger Error
2025-07-24 22:20:00,329.79,-44.17,53.6,6.2,94.85,76.5,0.47,64.76,13.17,-4.59,25.3,49.9,72.6,2.05,1855.5,-3.53,0.528,217.9,298.5,Charger Error
2025-07-24 22:25:00,329.86,-139.77,31.9,1.6,93.31,64.8,2.1,50.04,10.67,6.75,17.3,54.1,29.6,1.99,2268.6,6.68,0.455,309.8,295.6,Charger Error
2025-07-24 22:30:00,328.71,-28.14,42.8,0.0,88.32,46.6,4.73,60.5,12.37,-0.55,14.0,58.7,1.4,-1.93,223.2,1.69,0.323,283.1,75.3,Charger Error
2025-07-24 22:35:00,312.88,-93.55,52.9,1.8,88.21,56.6,4.51,59.83,11.94,-11.47,19.1,62.4,62.5,-1.73,3938.5,9.52,0.488,58.6,215.8,Charger Error
2025-07-24 06:00:00,331.23,114.04,70.0,97.3,90.05,80.1,39.52,90.41,13.67,-12.47,32.5,58.2,55.8,2.15,5928.5,-5.62,0.451,277.1,82.5,BMS Overheating
2025-07-24 06:05:00,385.11,-126.6,77.4,100.0,85.43,78.8,22.58,91.05,12.7,-7.71,28.9,59.9,96.7,-1.82,827.5,6.65,0.651,100.7,324.3,BMS Overheating
2025-07-24 06:10:00,316.87,105.06,67.9,87.3,84.25,71.8,25.85,91.08,12.04,-2.45,27.7,77.4,4.0,0.81,3705.7,2.1,0.477,166.7,320.9,BMS Overheating
2025-07-24 06:15:00,365.05,-23.66,87.9,100.0,80.3,78.9,44.18,85.18,13.65,-15.78,37.5,81.0,72.5,0.09,2521.7,5.7,0.894,187.3,119.7,BMS Overheating
2025-07-24 06:20:00,341.63,103.87,78.1,95.1,91.7,60.0,38.83,88.64,12.97,-1.93,26.0,56.6,93.5,0.24,2972.8,-0.14,0.866,160.1,339.4,BMS Overheating
2025-07-24 06:25:00,353.5,122.0,73.1,94.4,86.07,75.2,14.98,85.58,12.02,-5.23,37.7,60.4,90.5,-0.42,5323.3,-2.99,0.49,374.1,216.4,BMS Overheating
2025-07-24 06:30:00,374.2,-55.01,79.9,93.8,82.99,57.8,33.03,89.43,12.36,15.13,30.9,58.3,17.6,-0.92,5795.6,9.47,0.699,256.1,304.4,BMS Overheating
2025-07-24 06:35:00,306.13,-31.15,87.4,94.2,86.72,53.7,39.53,88.04,13.8,-5.17,28.1,65.1,43.7,1.89,2468.0,9.15,0.496,133.5,166.4,BMS Overheating
2025-07-24 06:40:00,347.02,12.46,71.5,90.0,86.46,82.5,13.53,87.82,13.3,-23.08,38.5,56.8,90.6,-1.65,4426.6,2.62,0.879,213.1,121.7,BMS Overheating
2025-07-24 06:45:00,339.22,102.8,91.0,93.5,90.1,58.2,18.04,91.9,13.68,-21.09,25.8,66.7,52.3,-1.98,5853.2,4.88,0.449,79.2,311.3,BMS Overheating
2025-07-24 06:50:00,375.09,-78.53,88.4,100.0,85.91,80.1,25.66,86.34,12.03,-22.9,35.4,67.8,29.8,2.18,3585.6,9.47,0.548,105.3,235.6,BMS Overheating
2025-07-24 06:55:00,308.32,-44.92,93.7,85.7,90.7,53.9,12.9,89.11,13.39,8.32,37.3,71.4,98.0,1.12,2979.9,7.73,0.845,362.6,254.7,BMS Overheating
2025-07-24 07:00:00,322.8,116.51,93.5,89.8,80.15,60.0,16.51,86.0,12.14,-9.66,29.0,79.2,76.3,-1.51,3696.8,1.31,0.525,335.4,185.5,BMS Overheating
2025-07-24 07:05:00,369.38,9.24,78.3,86.3,80.36,83.9,22.79,86.18,12.05,0.4,35.4,62.0,87.4,-0.52,5942.5,0.14,0.742,240.5,145.1,BMS Overheating
2025-07-24 07:10:00,313.56,-7.83,75.0,91.3,90.86,63.8,40.73,89.26,13.08,-11.88,29.5,63.8,74.6,2.19,1648.8,-0.96,0.631,378.0,293.9,BMS Overheating
2025-07-24 07:15:00,385.74,104.74,70.8,89.5,91.03,50.4,23.2,89.62,12.75,18.1,38.1,81.3,52.1,0.39,4037.1,2.64,0.754,339.9,321.6,BMS Overheating
2025-07-24 07:20:00,330.58,-46.89,66.4,89.3,80.05,78.5,21.09,91.74,12.32,-7.07,38.6,72.2,94.2,0.81,4726.2,-3.39,0.829,266.7,338.6,BMS Overheating
2025-07-24 07:25:00,375.81,8.04,86.3,90.9,80.42,88.0,34.66,90.95,14.01,-9.77,25.5,73.2,40.8,-2.24,5230.8,-4.19,0.439,124.7,288.4,BMS Overheating
2025-07-24 07:30:00,330.04,65.11,75.8,89.8,85.34,73.7,35.3,85.97,12.54,17.37,37.8,67.4,6.6,-0.04,1651.8,-4.34,0.463,151.0,149.6,BMS Overheating
2025-07-24 07:35:00,370.17,125.11,88.7,84.0,80.55,77.2,39.53,90.43,12.94,-2.99,30.7,73.7,33.5,-1.9,3004.1,-1.66,0.615,240.1,81.6,BMS Overheating
2025-07-24 07:40:00,356.27,-88.52,78.0,91.8,81.7,58.1,31.19,87.27,12.11,4.31,38.6,79.5,70.5,1.06,2960.3,-3.61,0.427,236.6,214.9,BMS Overheating
2025-07-24 07:45:00,319.35,71.96,90.7,89.8,89.89,74.6,10.56,89.89,12.86,11.25,28.1,73.2,74.4,2.43,2871.1,7.17,0.762,62.4,326.4,BMS Overheating
2025-07-24 07:50:00,325.89,-82.16,76.9,87.6,86.22,56.2,22.93,89.04,12.86,9.08,30.1,83.2,85.9,1.08,5085.3,-7.6,0.463,226.4,86.2,BMS Overheating
2025-07-24 07:55:00,371.84,61.93,81.9,88.6,87.5,75.9,41.97,85.89,12.5,-5.62,30.0,55.0,4.1,1.57,5383.8,-3.28,0.709,261.1,136.7,BMS Overheating
2025-07-24 08:00:00,389.06,-121.52,88.0,88.0,89.6,83.1,28.84,86.0,12.56,-4.8,30.7,58.0,67.9,-0.15,4749.6,9.11,0.577,170.9,97.5,BMS Overheating
2025-07-24 08:05:00,337.38,-67.71,78.9,79.6,88.95,65.4,40.8,85.17,13.13,15.89,31.9,80.2,95.2,0.35,5004.9,0.99,0.767,94.5,124.9,BMS Overheating
2025-07-24 08:10:00,325.7,56.74,88.7,86.8,90.12,53.6,26.81,91.87,14.01,11.29,36.4,72.8,70.0,-1.11,5825.7,-7.94,0.721,203.4,129.0,BMS Overheating
2025-07-24 08:15:00,352.52,129.2,94.2,83.1,91.72,85.7,36.59,90.31,13.81,8.14,36.7,84.8,39.9,1.66,2575.8,-3.32,0.857,229.6,242.9,BMS Overheating
2025-07-24 08:20:00,382.44,121.75,69.5,90.3,82.9,83.6,32.78,88.98,13.72,13.01,29.6,70.5,8.3,0.94,2107.0,-6.31,0.638,134.2,158.1,BMS Overheating
2025-07-24 08:25:00,369.36,100.91,91.5,82.0,86.09,79.4,29.86,91.04,12.46,6.11,35.3,85.0,54.6,-0.54,5409.5,-6.11,0.462,278.3,219.6,BMS Overheating
2025-07-24 08:30:00,385.36,-127.75,65.4,78.1,89.93,69.3,24.07,86.27,13.29,11.27,34.9,84.0,72.4,-0.89,3471.2,4.56,0.507,134.7,274.6,BMS Overheating
2025-07-24 08:35:00,313.58,-129.25,79.9,84.4,89.89,84.9,44.8,91.34,13.9,-7.52,34.7,71.5,3.5,-0.65,1608.2,4.75,0.886,205.4,88.8,BMS Overheating
2025-07-24 08:40:00,328.49,113.8,88.1,73.8,88.77,89.5,19.68,89.76,11.99,14.15,39.5,70.6,64.6,2.08,1491.1,1.52,0.405,212.2,313.2,BMS Overheating
2025-07-24 08:45:00,301.55,-76.64,80.3,86.5,85.94,80.5,23.7,89.17,12.37,6.73,35.0,62.0,45.9,-1.6,982.7,6.08,0.753,108.0,180.9,BMS Overheating
2025-07-24 08:50:00,381.37,54.62,73.6,80.7,88.26,55.4,40.87,89.27,13.11,-21.54,28.7,79.2,55.6,-1.34,1277.5,-2.43,0.817,342.3,149.0,BMS Overheating
2025-07-24 08:55:00,347.52,65.64,73.4,82.9,87.53,56.0,39.32,89.27,12.88,4.76,32.8,71.0,43.3,-1.2,613.5,6.44,0.875,150.0,58.7,BMS Overheating
2025-07-24 09:00:00,309.65,-124.9,86.7,81.8,83.26,57.3,23.67,91.0,14.1,-1.78,39.9,66.6,23.3,-2.12,2046.5,-4.98,0.778,306.1,194.4,BMS Overheating
2025-07-24 09:05:00,367.05,3.87,81.7,76.3,82.68,70.5,25.37,85.95,12.25,-20.97,35.4,58.4,51.4,-0.71,5295.7,-7.92,0.565,155.9,184.2,BMS Overheating
2025-07-24 09:10:00,361.47,80.49,88.5,79.0,81.82,78.6,19.49,85.56,11.84,-21.56,35.0,68.4,10.5,-0.95,5692.1,-6.69,0.443,225.8,290.9,BMS Overheating
2025-07-24 09:15:00,319.37,-2.67,94.5,77.0,82.41,82.9,38.42,88.52,13.37,-0.86,26.1,71.0,79.3,-2.09,1563.1,9.13,0.506,139.8,52.1,BMS Overheating
2025-07-24 09:20:00,301.37,-67.24,65.6,73.9,91.13,63.5,41.48,88.27,12.49,-2.9,34.6,69.6,10.5,-0.8,3023.7,2.29,0.845,78.0,251.0,BMS Overheating
2025-07-24 09:25:00,368.01,-13.18,75.2,82.9,88.86,63.7,24.21,90.82,11.93,-14.48,39.2,77.4,70.3,-0.54,511.6,8.76,0.72,181.7,204.6,BMS Overheating
2025-07-24 09:30:00,335.91,39.39,73.8,72.7,86.36,76.6,16.21,89.17,14.07,-15.71,35.8,66.9,84.2,2.43,2997.4,-7.73,0.589,237.2,331.0,BMS Overheating
2025-07-24 09:35:00,341.32,-107.04,67.3,81.7,87.4,70.5,21.66,87.57,13.35,8.72,26.2,58.4,60.7,-0.79,3426.1,7.93,0.681,141.6,126.0,BMS Overheating
2025-07-24 09:40:00,373.66,-22.42,74.1,75.8,90.54,58.5,42.63,91.58,13.79,14.91,29.7,83.7,29.3,-2.24,4777.2,9.51,0.402,313.3,262.3,BMS Overheating
2025-07-24 09:45:00,386.68,-95.55,94.2,79.2,89.77,61.8,44.86,90.11,14.06,-24.0,34.6,80.1,91.9,1.65,4921.1,-1.11,0.656,133.1,320.1,BMS Overheating
2025-07-24 09:50:00,314.09,-82.83,65.6,78.0,81.0,66.8,40.17,90.6,13.19,16.12,28.9,57.7,85.4,1.63,1819.5,-6.29,0.71,82.0,278.7,BMS Overheating
2025-07-24 09:55:00,310.82,-96.0,89.4,71.0,81.8,75.2,43.17,91.41,13.72,-11.26,38.5,72.4,1.0,-0.79,4800.2,7.23,0.882,220.1,185.4,BMS Overheating
2025-07-24 10:00:00,379.48,-29.04,92.7,75.1,91.85,64.4,37.73,91.26,12.42,-24.24,28.5,67.7,41.9,-1.11,1388.8,-8.62,0.705,223.9,317.0,BMS Overheating
2025-07-24 10:05:00,301.78,-63.78,92.5,73.7,81.14,85.6,26.34,89.47,13.55,-0.39,39.6,58.9,15.8,-1.85,2994.7,-1.15,0.556,328.5,96.0,BMS Overheating
2025-07-24 10:10:00,381.69,-128.41,88.4,78.3,89.68,53.6,35.01,88.16,13.31,6.71,26.5,67.7,81.8,0.58,5855.1,9.86,0.834,228.9,71.4,BMS Overheating
2025-07-24 10:15:00,314.78,38.58,67.9,73.4,80.12,82.1,30.25,89.12,13.7,-16.03,37.9,74.5,83.5,0.77,3139.9,3.77,0.454,256.9,68.4,BMS Overheating
2025-07-24 10:20:00,360.85,-110.64,92.5,67.4,83.94,80.9,18.87,88.04,14.13,12.29,38.9,66.5,94.6,-2.26,5641.7,-8.78,0.496,303.1,283.0,BMS Overheating
2025-07-24 10:25:00,316.15,128.9,71.6,80.4,90.88,73.5,18.92,90.09,11.85,2.68,38.0,82.1,54.8,0.18,2527.7,2.15,0.522,216.0,208.6,BMS Overheating
2025-07-24 10:30:00,349.62,53.14,66.1,65.1,86.86,50.7,39.72,91.22,12.87,4.66,28.9,64.6,99.9,1.76,5187.1,-2.25,0.522,243.8,112.9,BMS Overheating
2025-07-24 10:35:00,305.71,-68.47,91.6,67.7,87.89,53.8,39.08,88.35,12.06,-7.34,35.1,77.2,79.1,0.03,3387.5,0.52,0.459,204.4,57.9,BMS Overheating
2025-07-24 10:40:00,315.52,22.56,87.8,69.5,86.32,69.3,10.59,87.95,14.05,15.6,29.1,72.2,34.6,1.3,657.2,1.37,0.744,152.2,229.5,BMS Overheating
2025-07-24 10:45:00,304.95,-73.92,83.1,72.4,81.38,79.9,19.76,85.74,11.88,-1.36,28.7,81.6,20.9,-1.94,4397.1,5.71,0.415,273.4,170.9,BMS Overheating
2025-07-24 10:50:00,333.5,1.33,77.3,64.8,82.17,79.9,25.64,88.82,13.52,5.76,28.8,56.4,21.6,-1.64,5016.2,9.59,0.568,280.6,52.8,BMS Overheating
2025-07-24 10:55:00,318.06,-60.21,72.6,72.9,83.46,78.7,42.29,85.08,12.64,0.12,32.1,60.3,50.9,0.7,3160.7,-3.33,0.636,198.6,179.4,BMS Overheating
2025-07-24 11:00:00,368.15,-112.81,75.3,74.3,84.69,88.6,39.95,90.62,12.02,1.45,36.3,68.9,71.9,1.25,4071.1,-2.4,0.443,146.9,102.6,BMS Overheating
2025-07-24 11:05:00,345.67,-89.55,85.7,69.5,90.74,58.1,23.89,87.47,14.12,-23.82,28.0,72.1,8.4,0.56,1391.3,-6.64,0.67,66.5,141.4,BMS Overheating
2025-07-24 11:10:00,330.58,-102.13,93.4,67.1,85.82,86.9,22.31,91.2,12.01,-9.77,28.5,84.3,59.2,-0.31,5010.3,6.98,0.546,199.7,213.4,BMS Overheating
2025-07-24 11:15:00,368.31,106.43,69.6,72.7,81.71,75.0,43.26,87.3,12.5,-7.74,33.5,71.6,51.7,-0.05,1816.3,-4.68,0.692,154.0,194.7,BMS Overheating
2025-07-24 11:20:00,341.46,-23.96,90.0,75.2,87.49,79.5,41.9,85.51,13.3,4.88,38.5,79.0,15.3,0.31,3860.5,-1.15,0.64,360.7,310.0,BMS Overheating
2025-07-24 11:25:00,371.28,11.13,80.6,63.3,83.62,73.6,21.35,87.6,14.03,11.27,33.7,64.2,23.6,0.78,5997.7,6.42,0.843,351.5,261.1,BMS Overheating
2025-07-24 11:30:00,304.02,5.33,68.1,70.3,85.85,65.5,16.01,91.72,12.94,-0.21,34.7,67.7,89.3,0.44,4756.5,5.71,0.787,161.7,220.6,BMS Overheating
2025-07-24 11:35:00,337.11,-100.31,91.4,65.7,91.59,71.0,10.61,91.38,11.91,-16.8,26.3,63.6,8.5,2.0,2850.8,-3.01,0.878,295.7,132.1,BMS Overheating
2025-07-24 11:40:00,327.74,43.14,88.4,61.0,88.1,51.4,18.17,88.7,12.97,-0.4,30.1,69.9,86.2,2.16,4031.4,-2.94,0.774,70.5,237.9,BMS Overheating
2025-07-24 11:45:00,318.63,-77.91,76.9,59.2,88.69,58.7,33.52,90.27,13.67,-7.31,32.0,62.8,49.6,-1.39,3589.6,3.69,0.546,258.8,264.6,BMS Overheating
2025-07-24 11:50:00,329.89,-94.33,91.7,61.4,84.9,84.3,15.15,91.06,12.21,9.84,36.8,80.7,99.2,-0.81,985.1,-7.68,0.802,208.1,315.7,BMS Overheating
2025-07-24 11:55:00,377.9,-63.62,94.4,56.8,87.68,76.5,29.32,89.34,13.55,2.59,32.6,81.3,60.1,-1.16,4485.7,0.89,0.597,175.0,270.6,BMS Overheating
2025-07-24 12:00:00,305.74,85.08,88.3,65.1,81.34,64.1,15.58,87.79,14.02,8.82,31.7,61.2,12.1,-0.49,807.4,5.68,0.415,324.4,210.2,BMS Overheating
2025-07-24 12:05:00,312.69,116.8,70.2,62.4,81.07,86.0,43.35,89.48,13.05,11.73,29.0,56.3,59.1,2.48,703.1,-1.76,0.838,75.3,239.8,BMS Overheating
2025-07-24 12:10:00,336.84,-129.5,78.4,60.4,82.73,83.0,19.94,87.39,12.36,-2.01,26.6,78.3,34.1,2.25,1285.1,8.05,0.506,135.6,310.7,BMS Overheating
2025-07-24 12:15:00,344.69,-53.13,89.7,63.2,85.39,84.1,26.01,89.81,12.21,2.91,36.9,64.8,1.8,-1.07,5948.1,-1.99,0.613,292.2,275.2,BMS Overheating
2025-07-24 12:20:00,362.1,-90.61,82.1,63.4,88.77,83.5,28.87,89.59,13.07,18.75,38.0,63.3,88.4,0.75,2860.4,9.68,0.846,123.4,287.0,BMS Overheating
2025-07-24 12:25:00,381.42,96.35,92.2,60.0,89.43,61.7,27.58,89.08,13.15,-3.68,31.2,55.1,27.4,-0.56,1532.5,-3.27,0.56,283.3,118.3,BMS Overheating
2025-07-24 12:30:00,366.74,-118.41,75.9,59.2,83.23,74.6,14.1,85.34,12.28,-16.05,36.0,64.4,6.6,-1.71,1647.0,-9.33,0.699,372.3,171.0,BMS Overheating
2025-07-24 12:35:00,315.04,113.55,80.3,53.6,87.44,77.0,28.93,89.22,13.53,-19.17,33.8,62.0,20.9,-2.49,1869.3,5.08,0.605,145.5,186.8,BMS Overheating
2025-07-24 12:40:00,368.1,-7.73,88.9,62.3,85.77,68.3,17.57,89.59,14.05,-20.34,32.8,57.2,38.1,-1.81,5104.3,-1.26,0.426,284.2,109.3,BMS Overheating
2025-07-24 12:45:00,358.2,-97.83,92.6,60.3,90.16,73.7,14.45,89.92,12.45,-6.28,31.8,78.7,3.5,0.13,2826.9,-8.6,0.809,298.7,173.6,BMS Overheating
2025-07-24 12:50:00,381.58,-39.35,94.1,58.6,84.66,79.6,44.83,90.86,11.87,-13.56,38.0,75.2,25.5,-0.96,3414.6,-8.8,0.559,69.6,92.2,BMS Overheating
2025-07-24 12:55:00,388.1,100.98,81.3,60.2,80.56,78.8,42.48,89.13,13.95,-0.33,28.4,62.4,85.4,-0.13,4353.5,8.46,0.693,161.9,277.9,BMS Overheating
2025-07-24 13:00:00,372.53,44.55,66.8,53.1,87.22,60.2,26.44,88.74,12.83,13.33,34.7,70.7,71.2,1.12,3068.9,-3.52,0.633,82.9,219.8,BMS Overheating
2025-07-24 13:05:00,306.84,51.29,79.9,57.1,81.04,82.6,19.97,87.87,12.11,0.07,29.5,58.9,24.5,-1.33,4701.5,7.35,0.871,263.9,183.7,BMS Overheating
2025-07-24 13:10:00,311.06,9.05,71.3,55.4,86.32,52.1,11.52,89.57,12.4,12.64,34.3,75.2,6.2,-1.64,3135.5,0.63,0.64,97.4,59.8,BMS Overheating
2025-07-24 13:15:00,320.76,-80.96,91.8,51.6,82.84,64.6,31.71,91.55,13.28,5.29,37.2,82.2,43.1,1.7,2560.5,8.1,0.801,275.3,284.9,BMS Overheating
2025-07-24 13:20:00,301.17,3.65,79.8,53.9,90.38,83.4,24.45,90.65,12.6,-7.47,31.3,67.4,79.1,-2.19,2574.5,-6.39,0.797,213.3,172.5,BMS Overheating
2025-07-24 13:25:00,357.46,123.41,92.0,62.9,87.05,86.7,41.66,90.14,12.73,-12.92,39.7,76.7,76.6,0.5,1572.0,5.6,0.673,344.1,232.5,BMS Overheating
2025-07-24 13:30:00,320.5,-109.03,87.3,56.5,91.18,75.4,18.22,89.69,13.45,-2.26,36.2,79.7,41.9,1.63,3470.7,-1.69,0.642,170.6,158.2,BMS Overheating
2025-07-24 13:35:00,323.85,-77.14,79.4,56.8,83.8,82.1,29.67,88.62,12.06,-2.84,28.7,79.5,7.7,-1.29,580.1,1.52,0.532,353.6,266.3,BMS Overheating
2025-07-24 13:40:00,374.68,-112.39,76.6,50.1,81.06,56.6,32.99,86.09,12.92,14.19,30.4,62.4,31.1,1.4,4203.8,-1.16,0.454,293.2,55.6,BMS Overheating
2025-07-24 13:45:00,311.42,54.24,73.8,45.8,84.96,61.9,20.47,91.72,12.31,18.71,31.3,69.0,4.5,-1.39,3630.0,4.93,0.643,250.4,144.8,BMS Overheating
